number,ttr_h,ttr_outlier,ttr_h_log,ttr_h_winsor,opened_at,contact_type,category,subcategory,impact_level,urgency_level,priority_level
INC0032224,436.06666666666666,0,6.08008573876151,436.06666666666666,2016-05-23 13:12:00+00:00,Phone,Category 46,Subcategory 231,2,2,3
INC0032226,0.26666666666666666,0,0.2363887780642304,0.26666666666666666,2016-05-23 13:12:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0032230,0.7833333333333333,0,0.5784842722398055,0.7833333333333333,2016-05-23 13:30:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032231,171.61666666666667,0,5.151073336366778,171.61666666666667,2016-05-23 13:30:00+00:00,Phone,Category 9,Subcategory 164,2,2,3
INC0032232,837.5,0,6.731614581263264,837.5,2016-05-23 13:31:00+00:00,Phone,Category 46,Subcategory 150,2,2,3
INC0032233,0.26666666666666666,0,0.2363887780642304,0.26666666666666666,2016-05-23 13:32:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0032234,0.1,0,0.09531017980432487,0.1,2016-05-23 13:33:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0032235,0.05,0,0.04879016416943201,0.05,2016-05-23 13:35:00+00:00,Phone,Category 53,Subcategory 174,2,2,3
INC0032236,242.0,0,5.493061443340548,242.0,2016-05-23 13:36:00+00:00,Phone,Category 53,Subcategory 114,2,2,3
INC0032237,48.916666666666664,0,3.910354948327449,48.916666666666664,2016-05-23 13:37:00+00:00,Phone,Category 23,Subcategory 174,1,1,1
INC0032239,0.6166666666666667,0,0.4803664162812822,0.6166666666666667,2016-05-23 13:39:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0032240,188.76666666666668,0,5.245795247288926,188.76666666666668,2016-05-23 13:39:00+00:00,Phone,Category 37,Subcategory 174,2,2,3
INC0032241,0.11666666666666667,0,0.11034805716886538,0.11666666666666667,2016-05-23 13:41:00+00:00,Phone,Category 35,Subcategory 28,2,2,3
INC0032242,,0,,,2016-05-23 13:44:00+00:00,Phone,Category 26,Subcategory 275,2,2,3
INC0032243,0.8166666666666667,0,0.597003320007043,0.8166666666666667,2016-05-23 13:48:00+00:00,Phone,Category 46,Subcategory 251,2,2,3
INC0032245,0.13333333333333333,0,0.12516314295400602,0.13333333333333333,2016-05-23 13:48:00+00:00,Phone,Category 53,Subcategory 174,2,2,3
INC0032247,1.2166666666666666,0,0.7960045659996531,1.2166666666666666,2016-05-23 13:50:00+00:00,Phone,Category 46,Subcategory 150,2,2,3
INC0032248,45.983333333333334,0,3.849792928892012,45.983333333333334,2016-05-23 13:55:00+00:00,Phone,Category 53,Subcategory 174,2,2,3
INC0032249,19.516666666666666,0,3.021237563962353,19.516666666666666,2016-05-23 13:56:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032250,74.01666666666667,0,4.317710311070832,74.01666666666667,2016-05-23 13:57:00+00:00,Phone,Category 53,Subcategory 174,2,2,3
INC0032252,0.9833333333333333,0,0.6847789308894286,0.9833333333333333,2016-05-23 13:59:00+00:00,Phone,Category 9,Subcategory 174,2,2,3
INC0032253,0.7,0,0.5306282510621704,0.7,2016-05-23 14:00:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032254,0.6333333333333333,0,0.4906229164484712,0.6333333333333333,2016-05-23 14:01:00+00:00,Phone,Category 26,Subcategory 275,2,2,3
INC0032255,0.13333333333333333,0,0.12516314295400602,0.13333333333333333,2016-05-23 14:02:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032256,0.3333333333333333,0,0.2876820724517809,0.3333333333333333,2016-05-23 14:04:00+00:00,Phone,Category 44,Subcategory 174,2,2,3
INC0032258,2.8333333333333335,0,1.3437347467010947,2.8333333333333335,2016-05-23 14:06:00+00:00,Phone,Category 44,Subcategory 57,2,2,3
INC0032259,0.4166666666666667,0,0.3483066942682158,0.4166666666666667,2016-05-23 14:09:00+00:00,Phone,Category 26,Subcategory 174,2,2,3
INC0032260,20.85,0,3.084200921541599,20.85,2016-05-23 14:09:00+00:00,Phone,Category 44,Subcategory 174,2,2,3
INC0032261,0.4,0,0.33647223662121295,0.4,2016-05-23 14:10:00+00:00,Phone,Category 37,Subcategory 135,2,2,3
INC0032262,44.25,0,3.8122026701459353,44.25,2016-05-23 14:10:00+00:00,Phone,Category 53,Subcategory 174,2,2,3
INC0032263,0.08333333333333333,0,0.08004270767353643,0.08333333333333333,2016-05-23 14:10:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032265,19.366666666666667,0,3.01389957750944,19.366666666666667,2016-05-23 14:14:00+00:00,Phone,Category 32,Subcategory 174,2,2,3
INC0032267,386.05,0,5.958553883650723,386.05,2016-05-23 14:14:00+00:00,Phone,Category 46,Subcategory 150,2,2,3
INC0032268,0.05,0,0.04879016416943201,0.05,2016-05-23 14:15:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0032269,0.3,0,0.26236426446749106,0.3,2016-05-23 14:17:00+00:00,Phone,Category 26,Subcategory 164,2,2,3
INC0032270,385.26666666666665,0,5.956527977227085,385.26666666666665,2016-05-23 14:19:00+00:00,Phone,Category 34,Subcategory 112,2,2,3
INC0032273,3.0166666666666666,0,1.3904523712685544,3.0166666666666666,2016-05-23 14:23:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0032276,50.75,0,3.9464244321454784,50.75,2016-05-23 14:28:00+00:00,Phone,Category 61,Subcategory 16,2,2,3
INC0032277,0.06666666666666667,0,0.06453852113757116,0.06666666666666667,2016-05-23 14:32:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032278,20.05,0,3.0469005601283903,20.05,2016-05-23 14:35:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0032279,386.81666666666666,0,5.9605327193648465,386.81666666666666,2016-05-23 14:37:00+00:00,Phone,Category 46,Subcategory 249,2,2,3
INC0032280,0.45,0,0.37156355643248307,0.45,2016-05-23 14:38:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032281,0.38333333333333336,0,0.32449604557449724,0.38333333333333336,2016-05-23 14:38:00+00:00,Phone,Category 46,Subcategory 223,2,2,3
INC0032282,51.68333333333333,0,3.964299149993517,51.68333333333333,2016-05-23 14:39:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0032283,378.6,0,5.939118066735773,378.6,2016-05-23 14:39:00+00:00,Phone,Category 61,Subcategory 36,2,2,3
INC0032285,0.6833333333333333,0,0.5207759546191588,0.6833333333333333,2016-05-23 14:42:00+00:00,Phone,Category 53,Subcategory 174,2,2,3
INC0032286,0.16666666666666666,0,0.1541506798272583,0.16666666666666666,2016-05-23 14:42:00+00:00,Phone,Category 23,Subcategory 174,2,2,3
INC0032287,427.23333333333335,0,6.059668218369454,427.23333333333335,2016-05-23 14:42:00+00:00,Phone,Category 19,Subcategory 163,2,2,3
INC0032288,1081.45,0,6.986982269433439,1081.45,2016-05-23 14:44:00+00:00,Phone,Category 46,Subcategory 94,2,2,3
INC0032290,168.63333333333333,0,5.133639244926678,168.63333333333333,2016-05-23 14:46:00+00:00,Phone,Category 46,Subcategory 88,2,2,3
INC0032291,235.66666666666666,0,5.466652681367251,235.66666666666666,2016-05-23 14:47:00+00:00,Phone,Category 32,Subcategory 300,2,2,3
INC0032292,26.75,0,3.3232358401924436,26.75,2016-05-23 14:51:00+00:00,Phone,Category 46,Subcategory 251,2,2,3
INC0032293,0.21666666666666667,0,0.19611487892629045,0.21666666666666667,2016-05-23 14:52:00+00:00,Phone,Category 23,Subcategory 174,2,2,3
INC0032294,1245.9666666666667,0,7.128469214502125,1245.9666666666667,2016-05-23 14:53:00+00:00,Phone,Category 34,Subcategory 174,2,2,3
INC0032296,0.7333333333333333,0,0.550046336919272,0.7333333333333333,2016-05-23 14:56:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0032297,0.11666666666666667,0,0.11034805716886538,0.11666666666666667,2016-05-23 14:58:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032298,0.08333333333333333,0,0.08004270767353643,0.08333333333333333,2016-05-23 14:58:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032299,0.26666666666666666,0,0.2363887780642304,0.26666666666666666,2016-05-23 15:04:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032300,0.43333333333333335,0,0.36000273403140703,0.43333333333333335,2016-05-23 15:05:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0032301,0.15,0,0.13976194237515868,0.15,2016-05-23 15:07:00+00:00,Phone,Category 26,Subcategory 164,2,2,3
INC0032302,0.15,0,0.13976194237515868,0.15,2016-05-23 15:08:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032303,0.05,0,0.04879016416943201,0.05,2016-05-23 15:08:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032304,0.08333333333333333,0,0.08004270767353643,0.08333333333333333,2016-05-23 15:12:00+00:00,Phone,Category 42,Subcategory 174,2,2,3
INC0032305,0.13333333333333333,0,0.12516314295400602,0.13333333333333333,2016-05-23 15:12:00+00:00,Phone,Category 40,Subcategory 44,2,2,3
INC0032306,20.183333333333334,0,3.0532147089673534,20.183333333333334,2016-05-23 15:13:00+00:00,Phone,Category 53,Subcategory 127,2,2,3
INC0032307,41.61666666666667,0,3.752245413069086,41.61666666666667,2016-05-23 15:14:00+00:00,Phone,Category 61,Subcategory 36,2,2,3
INC0032309,166.4,0,5.120386158055375,166.4,2016-05-23 15:17:00+00:00,Phone,Category 61,Subcategory 174,2,2,3
INC0032310,43.45,0,3.794364961959914,43.45,2016-05-23 15:20:00+00:00,Phone,Category 53,Subcategory 174,2,2,3
INC0032311,0.16666666666666666,0,0.1541506798272583,0.16666666666666666,2016-05-23 15:20:00+00:00,Phone,Category 20,Subcategory 125,2,2,3
INC0032312,193.81666666666666,0,5.27205894538567,193.81666666666666,2016-05-23 15:23:00+00:00,Phone,Category 46,Subcategory 251,2,2,3
INC0032313,43.25,0,3.7898553714539385,43.25,2016-05-23 15:29:00+00:00,Phone,Category 53,Subcategory 174,2,2,3
INC0032315,18.05,0,2.94706710157271,18.05,2016-05-23 15:31:00+00:00,Phone,Category 26,Subcategory 275,2,2,3
INC0032316,377.81666666666666,0,5.937052358936058,377.81666666666666,2016-05-23 15:32:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032317,1.1666666666666667,0,0.7731898882334818,1.1666666666666667,2016-05-23 15:34:00+00:00,Phone,Category 23,Subcategory 75,2,2,3
INC0032319,20.816666666666666,0,3.0826742036877994,20.816666666666666,2016-05-23 15:40:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032320,0.3,0,0.26236426446749106,0.3,2016-05-23 15:41:00+00:00,Phone,Category 53,Subcategory 178,2,2,3
INC0032322,0.85,0,0.6151856390902335,0.85,2016-05-23 15:49:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032323,16.7,0,2.8735646395797834,16.7,2016-05-23 15:50:00+00:00,Phone,Category 32,Subcategory 300,2,2,3
INC0032324,162.9,0,5.099256485749784,162.9,2016-05-23 15:53:00+00:00,Phone,Category 24,Subcategory 164,2,2,3
INC0032326,22.516666666666666,0,3.157709389630713,22.516666666666666,2016-05-23 16:03:00+00:00,Phone,Category 46,Subcategory 174,2,2,3
INC0032328,17.683333333333334,0,2.927631860850059,17.683333333333334,2016-05-23 16:04:00+00:00,Phone,Category 32,Subcategory 174,2,2,3
INC0032329,24.35,0,3.232778730037192,24.35,2016-05-23 16:04:00+00:00,Phone,Category 37,Subcategory 123,2,2,3
INC0032332,18.15,0,2.952302715626655,18.15,2016-05-23 16:13:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032333,40.6,0,3.728100167267218,40.6,2016-05-23 16:13:00+00:00,Phone,Category 61,Subcategory 36,2,2,3
INC0032334,0.2,0,0.18232155679395465,0.2,2016-05-23 16:14:00+00:00,Phone,Category 32,Subcategory 174,2,2,3
INC0032335,45.96666666666667,0,3.849438130236525,45.96666666666667,2016-05-23 16:20:00+00:00,Phone,Category 20,Subcategory 125,3,3,3
INC0032336,0.35,0,0.30010459245033805,0.35,2016-05-23 16:22:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032337,258.06666666666666,0,5.557085428835175,258.06666666666666,2016-05-23 16:24:00+00:00,Phone,Category 9,Subcategory 174,2,2,3
INC0032338,0.08333333333333333,0,0.08004270767353643,0.08333333333333333,2016-05-23 16:25:00+00:00,Phone,Category 51,Subcategory 182,2,2,3
INC0032339,45.31666666666667,0,3.835501867520403,45.31666666666667,2016-05-23 16:26:00+00:00,Phone,Category 23,Subcategory 75,2,2,3
INC0032341,0.06666666666666667,0,0.06453852113757116,0.06666666666666667,2016-05-23 16:30:00+00:00,Phone,Category 51,Subcategory 182,2,2,3
INC0032344,0.43333333333333335,0,0.36000273403140703,0.43333333333333335,2016-05-23 16:37:00+00:00,Phone,Category 26,Subcategory 175,3,3,3
INC0032345,45.43333333333333,0,3.8380175921176503,45.43333333333333,2016-05-23 16:38:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032346,0.06666666666666667,0,0.06453852113757116,0.06666666666666667,2016-05-23 16:39:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032347,164.05,0,5.106248458299202,164.05,2016-05-23 16:41:00+00:00,Phone,Category 57,Subcategory 170,2,2,3
INC0032348,0.4666666666666667,0,0.3829922522561058,0.4666666666666667,2016-05-23 16:42:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032349,0.03333333333333333,0,0.03278982282299087,0.03333333333333333,2016-05-23 16:43:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0032351,168.28333333333333,0,5.131573839717401,168.28333333333333,2016-05-23 16:48:00+00:00,Phone,Category 57,Subcategory 185,2,2,3
INC0032352,43.38333333333333,0,3.7928640235918314,43.38333333333333,2016-05-23 16:49:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0032356,209.65,0,5.350197988425026,209.65,2016-05-23 16:58:00+00:00,Phone,Category 26,Subcategory 275,2,2,3
INC0032358,189.26666666666668,0,5.248426596934571,189.26666666666668,2016-05-23 17:03:00+00:00,Phone,Category 23,Subcategory 174,3,2,3
INC0032359,0.31666666666666665,0,0.2751032902449208,0.31666666666666665,2016-05-23 17:13:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032360,209.61666666666667,0,5.35003973553658,209.61666666666667,2016-05-23 17:16:00+00:00,Phone,Category 51,Subcategory 174,2,2,3
INC0032361,0.18333333333333332,0,0.16833531481921474,0.18333333333333332,2016-05-23 17:20:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032363,0.3,0,0.26236426446749106,0.3,2016-05-23 17:23:00+00:00,Phone,Category 37,Subcategory 135,2,2,3
INC0032364,184.75,0,5.224401683597868,184.75,2016-05-23 17:24:00+00:00,Phone,Category 19,Subcategory 174,2,2,3
INC0032365,0.15,0,0.13976194237515868,0.15,2016-05-23 17:27:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032366,14.866666666666667,0,2.7642204725692645,14.866666666666667,2016-05-23 17:29:00+00:00,Phone,Category 20,Subcategory 174,2,2,3
INC0032367,0.2833333333333333,0,0.24946085963158315,0.2833333333333333,2016-05-23 17:31:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0032368,380.96666666666664,0,5.945333344764292,380.96666666666664,2016-05-23 17:32:00+00:00,Phone,Category 37,Subcategory 123,2,2,3
INC0032370,356.3833333333333,0,5.87880896854713,356.3833333333333,2016-05-23 17:42:00+00:00,Phone,Category 44,Subcategory 174,3,3,3
INC0032371,14.65,0,2.750470916986162,14.65,2016-05-23 17:43:00+00:00,Phone,Category 13,Subcategory 302,2,2,3
INC0032372,,0,,,2016-05-23 18:02:00+00:00,Phone,Category 9,Subcategory 202,2,2,3
INC0032373,0.16666666666666666,0,0.1541506798272583,0.16666666666666666,2016-05-23 18:21:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032374,4.033333333333333,0,1.6160824551527688,4.033333333333333,2016-05-23 18:23:00+00:00,Phone,Category 23,Subcategory 174,2,2,3
INC0032375,,0,,,2016-05-23 18:32:00+00:00,Phone,Category 20,Subcategory 174,2,2,3
INC0032376,1.2166666666666666,0,0.7960045659996531,1.2166666666666666,2016-05-23 18:41:00+00:00,Phone,Category 32,Subcategory 300,2,2,3
INC0032377,1.1833333333333333,0,0.7808527609790509,1.1833333333333333,2016-05-23 18:44:00+00:00,Phone,Category 32,Subcategory 300,2,2,3
INC0032378,1.1666666666666667,0,0.7731898882334818,1.1666666666666667,2016-05-23 18:45:00+00:00,Phone,Category 32,Subcategory 300,2,2,3
INC0032379,1.1333333333333333,0,0.7576857016975165,1.1333333333333333,2016-05-23 18:47:00+00:00,Phone,Category 32,Subcategory 300,2,2,3
INC0032380,0.016666666666666666,0,0.016529301951210565,0.016666666666666666,2016-05-23 18:54:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0032381,,0,,,2016-05-23 19:24:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0032382,15.633333333333333,0,2.8114087140893633,15.633333333333333,2016-05-23 19:24:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032383,18.9,0,2.990719731730447,18.9,2016-05-23 19:25:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032384,18.8,0,2.9856819377004897,18.8,2016-05-23 19:26:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032385,18.866666666666667,0,2.9890432854031945,18.866666666666667,2016-05-23 19:26:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032386,0.3,0,0.26236426446749106,0.3,2016-05-23 19:27:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0032387,,0,,,2016-05-23 19:33:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032388,14.483333333333333,0,2.7397641765917378,14.483333333333333,2016-05-23 19:34:00+00:00,Phone,Category 46,Subcategory 251,2,1,2
INC0032389,,0,,,2016-05-23 19:40:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032390,13.916666666666666,0,2.7024791560527546,13.916666666666666,2016-05-23 20:10:00+00:00,Phone,Category 46,Subcategory 251,2,2,3
INC0032391,0.06666666666666667,0,0.06453852113757116,0.06666666666666667,2016-05-23 20:38:00+00:00,Phone,Category 43,Subcategory 174,2,2,3
INC0032392,875.3,0,6.775708498061805,875.3,2016-05-23 21:48:00+00:00,Phone,Category 53,Subcategory 114,2,2,3
INC0032393,185.11666666666667,0,5.226373717223692,185.11666666666667,2016-05-23 22:26:00+00:00,Phone,Category 53,Subcategory 153,2,2,3
INC0032395,208.61666666666667,0,5.345280465825055,208.61666666666667,2016-05-23 22:29:00+00:00,Phone,Category 53,Subcategory 114,2,2,3
INC0032396,,0,,,2016-05-23 22:42:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032397,0.3,0,0.26236426446749106,0.3,2016-05-23 22:49:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032398,46.483333333333334,0,3.8603787722758076,46.483333333333334,2016-05-23 23:12:00+00:00,Phone,Category 61,Subcategory 16,2,2,3
INC0032400,11.65,0,2.5376572151735295,11.65,2016-05-23 23:14:00+00:00,Phone,Category 42,Subcategory 29,2,2,3
INC0032401,207.55,0,5.340178820642954,207.55,2016-05-23 23:22:00+00:00,Phone,Category 53,Subcategory 114,2,2,3
INC0032403,159.23333333333332,0,5.076631086231806,159.23333333333332,2016-05-24 00:40:00+00:00,Phone,Category 53,Subcategory 153,2,2,3
INC0032404,,0,,,2016-05-24 01:20:00+00:00,Phone,Category 20,Subcategory 174,2,2,3
INC0032405,0.05,0,0.04879016416943201,0.05,2016-05-24 02:49:00+00:00,Phone,Category 26,Subcategory 174,2,2,3
INC0032406,31.816666666666666,0,3.4909365164170247,31.816666666666666,2016-05-24 03:31:00+00:00,Phone,Category 57,Subcategory 170,2,2,3
INC0032408,0.11666666666666667,0,0.11034805716886538,0.11666666666666667,2016-05-24 03:44:00+00:00,Phone,Category 32,Subcategory 174,2,2,3
INC0032410,390.46666666666664,0,5.969900369192142,390.46666666666664,2016-05-24 05:08:00+00:00,Phone,Category 57,Subcategory 170,2,2,3
INC0032411,6293.783333333334,1,8.747476527035165,2843.4006666666587,2016-05-24 05:15:00+00:00,Phone,Category 56,Subcategory 171,2,2,3
INC0032412,248.0,0,5.517452896464707,248.0,2016-05-24 05:18:00+00:00,Phone,Category 57,Subcategory 170,2,2,3
INC0032413,316.65,0,5.760950147712542,316.65,2016-05-24 05:21:00+00:00,Phone,Category 57,Subcategory 170,2,2,3
INC0032414,392.5,0,5.975081067857458,392.5,2016-05-24 05:22:00+00:00,Phone,Category 57,Subcategory 170,2,2,3
INC0032415,909.1333333333333,0,6.8135911089243875,909.1333333333333,2016-05-24 05:25:00+00:00,Phone,Category 57,Subcategory 170,2,2,3
INC0032416,147.06666666666666,0,4.997662622792217,147.06666666666666,2016-05-24 05:36:00+00:00,Phone,Category 37,Subcategory 123,2,2,3
INC0032418,9.233333333333333,0,2.325650365925042,9.233333333333333,2016-05-24 06:06:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0032421,26.666666666666668,0,3.3202283191284883,26.666666666666668,2016-05-24 06:12:00+00:00,Phone,Category 37,Subcategory 123,2,1,2
INC0032423,5.133333333333334,0,1.8137383759468304,5.133333333333334,2016-05-24 06:23:00+00:00,Phone,Category 37,Subcategory 174,2,2,3
INC0032424,31.65,0,3.48584485572244,31.65,2016-05-24 06:23:00+00:00,Phone,Category 46,Subcategory 250,2,2,3
INC0032425,178.23333333333332,0,5.188688495147523,178.23333333333332,2016-05-24 06:31:00+00:00,Phone,Category 40,Subcategory 44,2,2,3
INC0032426,0.08333333333333333,0,0.08004270767353643,0.08333333333333333,2016-05-24 06:36:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0032428,153.83333333333334,0,5.042349269585784,153.83333333333334,2016-05-24 07:36:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0032429,1.45,0,0.8960880245566356,1.45,2016-05-24 08:00:00+00:00,Phone,Category 57,Subcategory 185,2,2,3
INC0032431,26.333333333333332,0,3.3081069585961433,26.333333333333332,2016-05-24 08:13:00+00:00,Phone,Category 57,Subcategory 159,1,1,1
INC0032432,0.6,0,0.4700036292457355,0.6,2016-05-24 08:13:00+00:00,Phone,Category 26,Subcategory 164,3,3,3
